plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,concentration
3240,C,13,SM_JHU-12317,21801,"Harmine, Harmine hydrochloride",COc1ccc2c(c1)[nH]c1c(C)nccc21,CHERRY580X384,0,2290,44126.5,0,1.94807,SAPPHIRE405X384,0,3185,60784,0,3.06632,VENUS500X384,0,4609,24123,0,3.37015,
3240,C,14,SM_JHU-136,20037,Aconiazide,OC(=O)COc1ccccc1C=NNC(=O)c1ccncc1,CHERRY580X384,0,2188,43214,0,1.95773,SAPPHIRE405X384,0,3138,60529.5,0.974407,2.70404,VENUS500X384,0,4588,24445.5,0,3.35251,
3240,C,15,SM_JHU-1111,20202,"BENZOIN TINCTURE, COMPOUND 0.5OZ, BENZOIN, Benzoin Tincture, Bitter Tincture",OC(C(=O)c1ccccc1)c1ccccc1,CHERRY580X384,0,2210,44096,0,1.93004,SAPPHIRE405X384,0,3218,61589,0,3.00925,VENUS500X384,0,4529,23887,0,3.07393,
3240,C,16,SM_JHU-2686,20504,"Cypermethrin, Alpha Cypermethrin, Alpha-Cypermethrin",CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CHERRY580X384,0,2516,44180,0,2.11109,SAPPHIRE405X384,0,3093,61287,0.90837,2.7122,VENUS500X384,0,4509,24520,0,3.36775,
3240,C,17,SM_JHU-12372,21813,"KAWAIN, Kavain",COC1=CC(=O)OC(C1)C=Cc1ccccc1,CHERRY580X384,0,2516,43277,0,1.98497,SAPPHIRE405X384,0,3092,62520.5,0.924274,2.67072,VENUS500X384,0,4421,23768,0,3.39002,
3240,C,18,SM_JHU-190,20047,ADRAFINIL,ONC(=O)CS(=O)C(c1ccccc1)c1ccccc1,CHERRY580X384,0,2550,42056,1.62694,1.195,SAPPHIRE405X384,0,3121,60374.5,1.00756,2.69676,VENUS500X384,0,4548,24220,0,3.33068,
3240,C,20,SM_JHU-250,20058,ALDOSTERONE,CC12CCC(=O)C=C1CCC1C3CCC(C(=O)CO)C3(CC(O)C21)C=O,CHERRY580X384,0,2183,45728,0,1.83832,SAPPHIRE405X384,0,3170,63061,0.936232,2.71487,VENUS500X384,0,4610,25568.5,0,3.33724,
3240,C,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2114,47536.5,0,1.81626,SAPPHIRE405X384,0,3175,65064,0.818303,2.74434,VENUS500X384,0,4607,26502.5,0,3.26801,
3240,C,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2294,49930,0,1.86393,SAPPHIRE405X384,0,3217,67183,0.848891,2.61982,VENUS500X384,0,4652,26468,0,3.29657,
3240,D,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2044,48608,0,1.74173,SAPPHIRE405X384,0,3176,64611,0.903885,2.6928,VENUS500X384,0,4592,25287,0,3.37522,
3240,D,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2383,47406.5,0,1.96569,SAPPHIRE405X384,0,3224,63893.5,0.854963,2.74218,VENUS500X384,0,4642,24599,0,3.43112,
3240,D,3,SM_JHU-6472,21092,Miglitol,OCCN1C[C@@H](O)[C@@H](O)C(O)C1CO,CHERRY580X384,0,2182,46222,0,1.83087,SAPPHIRE405X384,0,3248,62769.5,1.0328,2.7222,VENUS500X384,0,4683,25318,0,3.38415,
3240,D,4,SM_JHU-2086,20411,"CHLORPHENOXAMINE, Chlorphenoxamine Hydrochloride",CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,CHERRY580X384,0,2081,47349.5,0,1.95282,SAPPHIRE405X384,0,3122,61586.5,0.956892,2.73089,VENUS500X384,0,4667,26158,0,3.35,
3240,D,6,SM_JHU-2300,20446,"Clemastine, Clemastine fumarate",CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CHERRY580X384,0,2369,45322,1.59284,1.36359,SAPPHIRE405X384,0,3152,62427.5,0.846824,2.74975,VENUS500X384,0,4540,25231.5,0,3.29875,
3240,D,7,SM_JHU-1560,20295,BUTYLATED HYDROXYANISOLE,COc1ccc(O)c(c1)C(C)(C)C,CHERRY580X384,0,2504,45868.5,0,1.98626,SAPPHIRE405X384,0,3205,62422,1.05382,2.70893,VENUS500X384,0,4648,24412,0,3.43043,
3240,D,8,SM_JHU-1087,20194,BENZALDEHYDE,O=Cc1ccccc1,CHERRY580X384,0,2152,44870,0,1.83278,SAPPHIRE405X384,0,3153,60755.5,0,3.08621,VENUS500X384,0,4575,25414,0,3.33727,
3240,D,9,SM_JHU-1561,20296,"Butylated hydroxytoluene, 2,6-DI-t-BUTYL-4-METHYLPHENOL (BHT)",Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,CHERRY580X384,0,2292,43797.5,0,1.90866,SAPPHIRE405X384,0,3148,60510,1.00027,2.67277,VENUS500X384,0,4586,24177,0,3.35639,
3240,D,10,SM_JHU-1287,20240,"Bismuth Sodium Triglycollamate, Bismuth Sodium Triglycollamate (Nitrilotriacetic acid)",[Na+].[Na+].[Na+].[O-]C(=O)C[NH+](CC([O-])=O)CC([O-])=O.[O-]C(=O)C[NH+](CC([O-])=O)CC(=O)O[Bi]=O,CHERRY580X384,0,2201,44803,0,1.9889,SAPPHIRE405X384,0,3109,61819,0,3.00608,VENUS500X384,0,4613,24338,0,3.4436,
3240,D,11,SM_JHU-12355,21810,"insulin injectionUSP Purified pork, Regular iletin II (Insulin injection, USP Purified pork)",CCC(C)C(NC(=O)CN)C(=O)NC(C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC1CSSCC2NC(=O)C(NC(=O)C(CO)NC(=O)C(NC(=O)C(CSSCC(NC(=O)C(CC(C)C)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(N)Cc3ccccc3)C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(Cc3cnc[,CHERRY580X384,0,2611,44395,0,2.14774,SAPPHIRE405X384,0,3158,60423.5,0.940843,2.74036,VENUS500X384,0,4539,24577,0,3.36738,
3240,D,12,SM_JHU-2878,20532,DESLORATADINE,Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1,CHERRY580X384,0,2389,42102.5,0,1.95378,SAPPHIRE405X384,0,3214,59961,0.859505,2.77368,VENUS500X384,0,4624,23733.5,0,3.44146,
3240,D,13,SM_JHU-10278,21627,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,CHERRY580X384,0,2088,41721,0,1.91858,SAPPHIRE405X384,0,3156,61144,0.895112,2.67163,VENUS500X384,0,4699,23768.5,0,3.20663,
3240,D,14,SM_JHU-10868,21716,"XYLITOL, Adonitol (ribitol)",OCC(O)C(O)C(O)CO,CHERRY580X384,0,2197,43557,0,1.88579,SAPPHIRE405X384,0,3134,60382.5,1.09626,2.69809,VENUS500X384,0,4552,24224,0,3.38157,
3240,D,15,SM_JHU-10540,21674,TROGLITAZONE,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,CHERRY580X384,0,2114,46127.5,0,1.94471,SAPPHIRE405X384,0,3096,61965.5,0.978921,2.68142,VENUS500X384,0,4533,23732,0,3.49362,
3240,D,16,SM_JHU-3213,20596,"DIPHENHYDRAMINE, Diphenhydramine Hydrochloride",CN(C)CCOC(c1ccccc1)c1ccccc1,CHERRY580X384,0,2204,43664.5,0,1.85936,SAPPHIRE405X384,0,3068,61134.5,0.99054,2.63167,VENUS500X384,0,4596,24192,0,3.36494,
3240,D,17,SM_JHU-4487,20801,"GALLOPAMIL, Gallopamil (methoxyverapamil)",COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC,CHERRY580X384,0,2173,41733,0,1.89831,SAPPHIRE405X384,0,3079,58837,1.13008,2.65004,VENUS500X384,0,4455,23174,0,3.35124,
3240,D,18,SM_JHU-3354,20627,"DOXYLAMINE, Doxylamine Succinate, Doxylamine Succinate salt",CN(C)CCOC(C)(c1ccccc1)c1ccccn1,CHERRY580X384,0,2454,42461.5,1.62694,1.20984,SAPPHIRE405X384,0,3152,60701,1.01402,2.69965,VENUS500X384,0,4573,24078,0,3.14832,
3240,D,19,SM_JHU-8660,21411,"RANOLAZINE, Ranolazine dihydrochloride",COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,CHERRY580X384,0,2439,43117,0,2.09427,SAPPHIRE405X384,0,3204,62240.5,0.897533,2.73224,VENUS500X384,0,4568,23732,0,3.38461,
3240,D,20,SM_JHU-4135,20737,"FEXOFENADINE, Fexofenadine Hydrochloride",CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1,CHERRY580X384,0,1980,42890,0,1.82059,SAPPHIRE405X384,0,3153,62272,0.897896,2.7236,VENUS500X384,0,4476,24056,0,3.35066,
3240,D,21,SM_JHU-5138,20895,Insulin glargine,0,CHERRY580X384,0,2099,43682,0,1.85799,SAPPHIRE405X384,0,3219,64086.5,0.954384,2.6959,VENUS500X384,0,4508,24603.5,0,3.33111,
3240,D,22,SM_JHU-5490,20934,"KETOTIFEN, Ketotifen Fumarate",CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12,CHERRY580X384,0,2507,46243,0,2.10577,SAPPHIRE405X384,0,3244,64688,0.776002,2.72358,VENUS500X384,0,4692,25064.5,0,3.19389,
3240,D,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2074,47125.5,0,1.92058,SAPPHIRE405X384,0,3242,64954,0.869265,2.73941,VENUS500X384,0,4563,25758.5,0,3.20473,
3240,D,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2240,48440,0,1.97602,SAPPHIRE405X384,0,3246,65706,0.861394,2.71855,VENUS500X384,0,4696,26084,0,3.17379,
3240,E,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2152,50493.5,0,1.85834,SAPPHIRE405X384,0,3086,66617,0.863815,2.69812,VENUS500X384,0,4471,26093,0,3.29762,
3240,E,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2150,46738,0,1.8266,SAPPHIRE405X384,0,3220,64375.5,0.946042,2.7095,VENUS500X384,0,4629,25610.5,0,3.35219,
3240,E,3,SM_JHU-1414,20270,"BROMTHYMOL BLUE 0.21MG, Bromthymol Blue, Bromthymol blue, sodium salt",CC(C)c1cc(c(C)c(Br)c1O)C1(OS(=O)(=O)c2ccccc12)c1cc(C(C)C)c(O)c(Br)c1C,CHERRY580X384,0,2896,47724,1.31045,1.59332,SAPPHIRE405X384,0,3245,59903.5,0.892462,2.68238,VENUS500X384,0,4767,24496.5,0,3.41148,
3240,E,4,SM_JHU-13620,21899,Alfafosfalin (L-alanyl-L-1-aminoethylphosphonic acid),0,CHERRY580X384,0,2189,47349,0,1.96464,SAPPHIRE405X384,0,3264,63449.5,0.930506,2.73053,VENUS500X384,0,4644,25550,0,3.34893,
3240,E,5,SM_JHU-1711,20320,"CAPTAN 0.1%W/V, Captan",ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,CHERRY580X384,0,2582,42874,-0.2194,2.16046,SAPPHIRE405X384,0,3209,64390.5,0.973911,2.74879,VENUS500X384,0,4696,24203.5,0,3.55825,
3240,E,7,SM_JHU-1738,20328,"CARBAZOLE 0.34%, Carbazole",c1ccc2c(c1)[nH]c1ccccc21,CHERRY580X384,0,2399,45798,1.47951,1.37243,SAPPHIRE405X384,0,3152,61013.5,0.843012,2.75747,VENUS500X384,0,4561,23808,0,3.42851,
3240,E,8,SM_JHU-1667,20312,"CAMPHOR WATER QS, CAMPHOR, CAMPHOR (1R), 1S-CAMPHOR, Camphor, (1R)-(+)-, Camphor white oil",CC1(C)C2CCC1(C)C(=O)C2,CHERRY580X384,0,2173,45572,1.57021,1.27437,SAPPHIRE405X384,0,3152,61250.5,0.895644,2.74056,VENUS500X384,0,4628,24536,0,3.41268,
3240,E,10,SM_JHU-2056,20397,CHLOROBUTANOL,CC(C)(O)C(Cl)(Cl)Cl,CHERRY580X384,0,2213,45019,0,1.85786,SAPPHIRE405X384,0,3306,62414,1.08175,2.69553,VENUS500X384,0,4726,24688,0,3.22658,
3240,E,11,SM_JHU-1999,20381,"CETYL ALCOHOL, Cetyl alcohol (1-Hexadecanol)",CCCCCCCCCCCCCCCCO,CHERRY580X384,0,2102,44487,0,1.94741,SAPPHIRE405X384,0,3100,61816.5,0.741569,2.76928,VENUS500X384,0,4716,24600,0,3.38987,
3240,E,12,SM_JHU-7733,21276,"PHENAZOPYRIDINE, Phenazopyridine Hydrochloride",Nc1ccc(N=Nc2ccccc2)c(N)n1,CHERRY580X384,0,2398,45520,0,1.9914,SAPPHIRE405X384,0,2734,60224.5,0,2.87206,VENUS500X384,0,4652,23993,0,3.41759,
3240,E,13,SM_JHU-12489,21842,Phloridzin,OCC1OC(Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)C(O)C(O)C1O,CHERRY580X384,0,2532,43921,0,2.13257,SAPPHIRE405X384,0,2912,61284.5,0.606161,2.71963,VENUS500X384,0,4605,24632,0,3.36914,
3240,E,14,SM_JHU-2059,20399,CHLOROFORM,ClC(Cl)Cl,CHERRY580X384,0,2332,43715,0,2.04234,SAPPHIRE405X384,0,2887,60287,0.567067,2.73918,VENUS500X384,0,4740,24778,0,3.41493,
3240,E,15,SM_JHU-12125,21774,"Cetylpyridinium bromide monohydrate (no monohydrate), Cetylpyridinium Bromide Monohydrate",O.[Br-].CCCCCCCCCCCCCCCC[n+]1ccccc1,CHERRY580X384,0,2240,2443,0,325.78,SAPPHIRE405X384,0,2693,3620.5,0,13.2698,VENUS500X384,0,4100,3953,0,10000000,
3240,E,16,SM_JHU-3830,20700,"ETHYL VINYL ETHER 97%, Ethyl Vinyl Ether",CCOC=C,CHERRY580X384,0,2495,44808.5,0,1.97213,SAPPHIRE405X384,0,2952,60993,0.777388,2.66018,VENUS500X384,0,4575,24927,0,3.37298,
3240,E,19,SM_JHU-2077,20406,"Chlorothymol, Chlorothymol (4-Chloro-2-isopropyl-5-methylphenol)",CC(C)c1cc(Cl)c(C)cc1O,CHERRY580X384,0,2577,46195.5,1.52354,1.53194,SAPPHIRE405X384,0,3190,60101,0.993639,3.03102,VENUS500X384,0,4539,23494.5,0,3.71938,
3240,E,20,SM_JHU-8387,21367,"PROPARACAINE, Proparacaine Hydrochloride",CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC,CHERRY580X384,0,1917,45705,0,1.84221,SAPPHIRE405X384,0,3124,61060.5,0.940041,2.6921,VENUS500X384,0,4588,24338,0,3.18994,
3240,E,21,SM_JHU-3037,20560,"DICHLORODIPHENYLMETHANE 0.5FL OZ/GAL, Dichlorodiphenylmethane, Dichlorodiphenyl-methane",ClC(Cl)(c1ccccc1)c1ccccc1,CHERRY580X384,0,2576,47216.5,1.62579,1.33874,SAPPHIRE405X384,0,3200,63145,0.875962,2.73257,VENUS500X384,0,4699,25324,0,3.38057,
3240,E,22,SM_JHU-12530,21848,Quinaldine,Cc1ccc2ccccc2n1,CHERRY580X384,0,2037,47119,0,1.90432,SAPPHIRE405X384,0,3127,62994.5,0.75269,2.7376,VENUS500X384,0,4583,25607.5,0,3.18657,
3240,E,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2252,47016.5,0,1.91371,SAPPHIRE405X384,0,3204,63124.5,0.761363,2.80059,VENUS500X384,0,4623,25247,0,3.37625,
3240,E,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2508,48398,0,2.04987,SAPPHIRE405X384,0,3195,65197,0.588082,2.85793,VENUS500X384,0,4636,26671,0,3.29024,
3240,F,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2008,50013,0,1.82646,SAPPHIRE405X384,0,3078,61688,0.74914,2.84418,VENUS500X384,0,4450,25387.5,0,3.51767,
3240,F,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2320,49980.5,0,1.92401,SAPPHIRE405X384,0,3192,61553.5,0.768491,2.81959,VENUS500X384,0,4793,25822.5,0,3.52623,
3240,F,3,SM_JHU-12147,21775,"Citrate Dextrose Solution (Acd), Citrate-Dextrose solution (ACD)",OCC(O)C(O)C(O)C(O)C=O.OC(=O)CC(O)(CC(O)=O)C(O)=O,CHERRY580X384,0,2124,44696,0,1.89443,SAPPHIRE405X384,0,3261,62551,0.882448,2.76594,VENUS500X384,0,4728,25169.5,0,3.42843,
3240,F,4,SM_JHU-808,20157,ASPARTAME,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,CHERRY580X384,0,2108,45758.5,0,1.79308,SAPPHIRE405X384,0,3207,61747.5,0.999953,2.68185,VENUS500X384,0,4699,25064.5,0,3.43136,
3240,F,6,SM_JHU-5661,20952,"LEVOCABASTINE, Cabastine, Levocabastine Hydrochloride",CC1CN(CCC1(C(O)=O)c1ccccc1)C1CCC(CC1)(C#N)c1ccc(F)cc1,CHERRY580X384,0,2235,45873.5,0,1.99669,SAPPHIRE405X384,0,3201,62766.5,0.813279,2.74169,VENUS500X384,0,4596,24738.5,0,3.37684,
3240,F,7,SM_JHU-213,20050,AJMALINE,CCC1C2CC3C4N(C)c5ccccc5C44CC(C2C4O)N3C1O,CHERRY580X384,0,2210,44661,0,1.95329,SAPPHIRE405X384,0,3105,60348,0.870077,2.7431,VENUS500X384,0,4653,24297,0,3.47437,
3240,F,8,SM_JHU-6604,21111,"MONOETHANOLAMINE, Monoethanolamine (Ethanolamine)",NCCO,CHERRY580X384,0,2056,42709.5,0,1.84404,SAPPHIRE405X384,0,3194,62336.5,0,3.04512,VENUS500X384,0,4528,24151.5,0,3.34245,
3240,F,9,SM_JHU-1336,20250,"Bopindolol, Bopindolol Maleate",Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,CHERRY580X384,0,2156,42496.5,0,1.85026,SAPPHIRE405X384,0,3409,62619,0,3.13157,VENUS500X384,0,4592,24957.5,0,3.3595,
3240,F,10,SM_JHU-6815,21142,"NEDOCROMIL, Nedocromil sodium",CCCc1c2OC(=CC(=O)c2cc2C(=O)C=C(N(CC)c12)C(O)=O)C(O)=O,CHERRY580X384,0,2096,43363.5,0,1.83482,SAPPHIRE405X384,0,3226,61583,0,3.08717,VENUS500X384,0,4631,24163.5,0,3.44085,
3240,F,11,SM_JHU-2393,20463,CLOPAMIDE,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O,CHERRY580X384,0,2290,43577,1.62694,1.26806,SAPPHIRE405X384,0,2989,60542,0.799963,2.72061,VENUS500X384,0,4673,24060,0,3.48351,
3240,F,12,SM_JHU-3912,20710,"Eucatropine, Eucatropine Hydrochloride",CC1CC(CC(C)(C)N1C)OC(=O)C(O)c1ccccc1,CHERRY580X384,0,2244,43998.5,0,2.02405,SAPPHIRE405X384,0,2812,59424,0.637968,2.69529,VENUS500X384,0,4645,24634.5,0,3.19507,
3240,F,13,SM_JHU-2780,20517,"DEBRISOQUIN, Debrisoquin Sulfate",NC(=N)N1CCc2ccccc2C1,CHERRY580X384,0,2395,43928.5,1.59507,1.30399,SAPPHIRE405X384,0,2915,61229,0.804552,2.666,VENUS500X384,0,4580,24689,0,3.33977,
3240,F,15,SM_JHU-2922,20539,"Dexefaroxan, Efaroxan, Efaroxan (2-Ethyl-2-[imidazolin-2-yl]-2,3-dihyrdobenzofuran) hydrochloride",CCC1(Cc2ccccc2O1)C1=NCCN1,CHERRY580X384,0,2835,45672.5,1.57433,1.48978,SAPPHIRE405X384,0,2907,61366,0.694451,2.68608,VENUS500X384,0,4604,25021.5,0,3.32597,
3240,F,16,SM_JHU-82,20017,ACEMETACIN,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(O)=O)c2c1,CHERRY580X384,0,2645,44026,1.62694,1.41529,SAPPHIRE405X384,0,2818,60001.5,0.725845,2.66265,VENUS500X384,0,4540,24080,0,3.3449,
3240,F,17,SM_JHU-3852,20706,"Etidronic Acid, ETIDRONATE, etidronate disodium, Etidronic acid, disodium salt, Etidronic acid (1-hydroxyethane-1,1-diphosphonic acid)",CC(O)(P(O)(O)=O)P(O)(O)=O,CHERRY580X384,0,2508,43683,0,2.09674,SAPPHIRE405X384,0,2865,59984,0.805759,2.63433,VENUS500X384,0,4444,23585,0,3.34786,
3240,F,18,SM_JHU-8508,21388,"Pyrilamine Maleate, Pyrilamine, Pyrilamine maleate (Mepyramine maleate)",OC(=O)C=CC(O)=O.COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,CHERRY580X384,0,2540,43237,1.62694,1.38104,SAPPHIRE405X384,0,2968,62357.5,0.716093,2.69917,VENUS500X384,0,4504,24405.5,0,3.15832,
3240,F,19,SM_JHU-5478,20931,"KETANSERIN, Ketanserin tartrate hydrate, KETANSERIN TARTRATE",Fc1ccc(cc1)C(=O)C1CCN(CCN2C(=O)Nc3ccccc3C2=O)CC1,CHERRY580X384,0,2338,41233,0,1.91796,SAPPHIRE405X384,0,3153,60248.5,0.816093,2.77866,VENUS500X384,0,4489,23594,0,3.40672,
3240,F,20,SM_JHU-8508,21388,"Pyrilamine Maleate, Pyrilamine, Pyrilamine maleate (Mepyramine maleate)",OC(=O)C=CC(O)=O.COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,CHERRY580X384,0,2156,43041,0,2.03588,SAPPHIRE405X384,0,3200,61844,0.915798,2.71936,VENUS500X384,0,4687,24954,0,3.34945,
3240,F,22,SM_JHU-12090,21764,"BUTOXYPHENYLACETHYDROXAMATE, Bufexamac, PHENYLACETOHYDROXAMIC ACID (Bufexamac)",CCCCOc1ccc(CC(=O)NO)cc1,CHERRY580X384,0,2388,45505,0,1.94971,SAPPHIRE405X384,0,3156,61312,1.01789,2.66127,VENUS500X384,0,4659,24791.5,0,3.20857,
3240,F,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2364,46482,0,1.93991,SAPPHIRE405X384,0,3253,62491.5,0.866181,2.77546,VENUS500X384,0,4735,25907,0,3.41776,
3240,F,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2252,48528.5,0,1.89,SAPPHIRE405X384,0,3459,64554.5,0.650872,2.94594,VENUS500X384,0,4816,26507.5,0,3.41605,
3240,G,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2344,48508.5,0,1.89008,SAPPHIRE405X384,0,3162,64235,0.914216,2.71562,VENUS500X384,0,4731,26487.5,0,3.1735,
3240,G,2,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2220,46161,0,1.96871,SAPPHIRE405X384,0,3247,63126,0.857531,2.76883,VENUS500X384,0,4884,25809,0,3.45847,
3240,G,3,SM_JHU-9210,21491,"SODIUM DODECYLBENZENESULFONATE NG, Dodecylbenzenesulfonic acid, sodium salt, tech, Dodecylbenzenesulfonateng, Dodecylbenzenesulfonic Acid  Sodium Salt  Tech",[Na+].CCCCCCCCCCCCc1ccccc1S([O-])(=O)=O,CHERRY580X384,0,2141,47395.5,0,1.82179,SAPPHIRE405X384,0,3280,63105,0,3.09725,VENUS500X384,0,4767,25282.5,0,3.45308,
3240,G,5,SM_JHU-3828,20699,"ETHYL VANILLATE NG, Ethyl Vanillate",CCOC(=O)c1ccc(O)c(OC)c1,CHERRY580X384,0,2183,46918,0,1.82402,SAPPHIRE405X384,0,3234,63948,0,3.01339,VENUS500X384,0,4821,26280,0,3.35968,
3240,G,6,SM_JHU-8410,21370,"PROPOFOL, Propofol (2,6-diisopropylphenol)",CC(C)c1cccc(C(C)C)c1O,CHERRY580X384,0,2165,44571.5,0,1.86271,SAPPHIRE405X384,0,3256,62964,1.01312,2.68704,VENUS500X384,0,4755,25293.5,0,3.34903,
3240,G,7,SM_JHU-4084,20734,"Ferric Chloride, Ferric chloride anhydrous, Iron(III) chloride",[Cl-].[Cl-].[Cl-].[Fe+3],CHERRY580X384,0,2081,38961.5,0,1.80779,SAPPHIRE405X384,0,3201,63359.5,0.855829,2.69325,VENUS500X384,0,4626,20003.5,0,3.32234,
3240,G,8,SM_JHU-399,20086,Aluminum Phosphate,[Al+3].[O-]P([O-])([O-])=O,CHERRY580X384,0,2540,44666,0,2.07413,SAPPHIRE405X384,0,3195,62654,0.986535,2.69742,VENUS500X384,0,4516,24588.5,0,3.33646,
3240,G,9,SM_JHU-4820,20843,HEXETIDINE,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CHERRY580X384,0,2444,44077,1.45711,1.41638,SAPPHIRE405X384,0,3161,61342.5,1.05579,2.68932,VENUS500X384,0,4526,24109.5,0,3.39239,
3240,G,10,SM_JHU-1105,20199,"BENZOCAINE, Ethyl 3 Aminobenzoate, Benzocaine (Ethyl p-Aminobenzoate), Ethyl 3-aminobenzoate (3-aminobenzoic acid ethyl ester)",CCOC(=O)c1ccc(N)cc1,CHERRY580X384,0,2577,44027,1.58297,1.37846,SAPPHIRE405X384,0,3169,60865.5,1.01195,2.69617,VENUS500X384,0,4713,24715,0,3.37835,
3240,G,12,SM_JHU-1505,20287,"BUTAMBEN, Butamben (n-butyl p aminobenzoate)",CCCCOC(=O)c1ccc(N)cc1,CHERRY580X384,0,2378,46492.5,0,2.01949,SAPPHIRE405X384,0,3001,62445,0.74475,2.66051,VENUS500X384,0,4734,25110,0,3.20506,
3240,G,13,SM_JHU-5205,20900,"Iodine, IODINE TINCTURE UNK, Iodine resublimed, p.a., Iodine Tincture, Iodine Resublimed  P.A., Iodine 0.1 mo ICI/I",II,CHERRY580X384,0,2332,43939.5,1.62694,1.29519,SAPPHIRE405X384,0,2960,63312,0.791168,2.6159,VENUS500X384,0,4738,24951,0,3.15788,
3240,G,15,SM_JHU-5409,20920,Isopropyl alcohol,CC(C)O,CHERRY580X384,0,2320,44670,0,2.04305,SAPPHIRE405X384,0,3036,62762.5,0.708058,2.70477,VENUS500X384,0,4734,25388.5,0,3.33915,
3240,G,17,SM_JHU-12647,21873,Ursolic Acid,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1C)C(O)=O,CHERRY580X384,0,2556,44927,0,2.09038,SAPPHIRE405X384,0,2944,62930,0,2.89427,VENUS500X384,0,4524,24715.5,0,3.06185,
3240,G,18,SM_JHU-3207,20594,"DIPERODON, Diperodon hydrochloride",O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,CHERRY580X384,0,2433,45648,0,2.00336,SAPPHIRE405X384,0,3225,63378,0.894428,2.71419,VENUS500X384,0,4628,24813.5,0,3.36233,
